"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ARMC1",0.195699505241821,-0.108873677714083,0.508238229757293,0.611650902205653,0.737311409779391,-6.62882016560566
"CTNS",-0.175123292894726,-0.325341014668747,-0.508183581331459,0.611689177728148,0.737314195237815,-6.62884763604325
"LOC100129534",-0.397724678290701,-0.208333105498802,-0.50807515414471,0.611765122817859,0.737362383613906,-6.62890213102927
"TAAR1",0.669592171293359,0.285893672393113,0.507983745324841,0.611829151079731,0.737396203779281,-6.62894806364684
"ABHD12B",0.640789813397601,-0.434493082636181,0.507757508027524,0.611987634171388,0.737543853280091,-6.62906171163053
"C21orf57",-0.260506855395534,-0.163492662890149,-0.50767408556731,0.612046077635803,0.737570928615776,-6.62910360529307
"PTK2",0.169729703903699,-0.168460734397215,0.507604403587322,0.612094896802295,0.737572382546947,-6.62913859339982
"ATF7IP2",0.414863776305234,0.125036739933068,0.507569659848268,0.612119238898286,0.737572382546947,-6.62915603683116
"BPIL3",0.278365583426445,-0.21051107879424,0.507396749220563,0.612240389630679,0.737675006042817,-6.62924283056252
"MTA3",-0.157133425533979,0.0407348885745836,-0.5073015402996,0.612307102806261,0.737685433738031,-6.62929060876083
"RHOF",0.549321743477193,0.663824660496889,0.507281693399141,0.612321009995614,0.737685433738031,-6.6293005673004
"CIC",-0.171845269779947,0.100039470520139,-0.506831396158033,0.612636581559711,0.737977714335941,-6.62952640752471
"SLC12A1",0.502066761959725,-1.82271391658503,0.506783812599884,0.612669932680372,0.737977714335941,-6.62955026068987
"AGBL3",-0.367642728631628,-0.880780068015992,-0.506781418033755,0.612671611043253,0.737977714335941,-6.62955146100302
"CSF3R",0.458546034382499,-0.872618710147143,0.506588878879495,0.612806569340984,0.738096908410758,-6.62964795568763
"NCF1C",0.500904407915912,-0.321473510316432,0.506123553161439,0.613132788992057,0.738446440319949,-6.62988101144438
"C7orf40",0.217773611518789,0.559235572074084,0.505943147707951,0.613259284142676,0.738552202869059,-6.62997130898101
