"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EYA4",-6.56513239950364,-1.77920484789494,-16.3541057451798,3.36208135277182e-44,3.9841635730159e-42,89.7560172913128
"UBE2I",1.05601161084712,-0.0215233010184223,16.3331653994374,4.05690038697065e-44,4.77991464559111e-42,89.5691325369528
"SLC5A3",-2.78592469026414,-0.0462873146709649,-16.3259744458649,4.3272210111852e-44,5.06927759716045e-42,89.5049609363587
"CHP2",-5.78484329533322,-1.66044192849354,-16.2734142825414,6.9333221211187e-44,8.07613845483264e-42,89.0359961678064
"RGS6",-5.05836038375779,-2.57050471298407,-16.2487556840185,8.64910175089336e-44,1.00178098867268e-41,88.8160300561775
"UMODL1",-4.34898403290834,-1.76106903867496,-16.2434601190771,9.0696835679267e-44,1.04459316194419e-41,88.7687953018402
"TCL1B",-4.09093358320853,-0.331827186827322,-16.2363723971962,9.66475874278867e-44,1.10691183791011e-41,88.7055773861384
"PTPRQ",-4.96782535387857,-1.80071703291724,-16.2096015718899,1.22863758886686e-43,1.39934995607553e-41,88.4668229168298
"SERPINA5",-6.26374380822449,1.69810125651445,-16.1989059632135,1.35226823945464e-43,1.53164923630163e-41,88.3714453292877
"GPR98",-4.86547482810128,-2.19604787475436,-16.1605807681372,1.90653578807779e-43,2.14757638414192e-41,88.0297334534675
"SFRP1",-8.21690688800528,-1.76698926930264,-16.146588101012,2.16124173817173e-43,2.42118124995949e-41,87.9049934681703
"WNK4",-5.64250019157432,1.02587337686338,-16.1436747712437,2.21840696158678e-43,2.47171527823318e-41,87.8790234793349
"SYP",-2.71983390774806,-1.06659778148357,-16.140909678624,2.27406046748762e-43,2.52002776453858e-41,87.8543753470077
"LMO3",-6.12436235400259,-3.63174180018697,-16.0755313970783,4.08486835678135e-43,4.50235947217067e-41,87.2717183557241
"FECH",-1.75401578753725,0.55537275984637,-16.001557792072,7.9226213296701e-43,8.68565026093939e-41,86.6127627934293
"GPRIN1",3.26283504816611,0.107264312435277,15.993201441791,8.53805133899051e-43,9.31056332450236e-41,86.5383454817172
"ARHGEF15",-3.03934598387865,-0.806376721702671,-15.9652868042057,1.09617230417882e-42,1.18902795809365e-40,86.2897837077609
"RERGL",-5.48351826206102,0.0849991320217624,-15.9636744922686,1.11210595939483e-42,1.19996233018702e-40,86.2754286053899
"MOGAT2",-4.44245414111377,-1.56693287786088,-15.9540852934304,1.21176848905918e-42,1.30028883352488e-40,86.190055261177
"IGDCC3",-4.37121535249138,-1.88283741984441,-15.9535330885303,1.21777208934578e-42,1.30028883352488e-40,86.1851391175064
"ALB",-7.56534497478502,0.339395559566623,-15.8971349123276,2.01714047676908e-42,2.14266305255145e-40,85.6831431374628
"PROM2",-7.71717060124732,-3.22847864102794,-15.8911570786001,2.12795093971519e-42,2.24871763995366e-40,85.6299469951731
"C20orf151",-5.90096388105844,-4.55888704850061,-15.861988134548,2.76233505168831e-42,2.90413491767497e-40,85.3704093949705
"STAP1",-5.72509339149309,-0.270839680972483,-15.833651630285,3.55905090361509e-42,3.72265829464352e-40,85.1183331841665
"MYLK3",-3.74105691087366,0.520376094899283,-15.829901667694,3.68041829466233e-42,3.83006372887678e-40,85.0849782988437
"KCNE1",-5.98145649009414,-0.161003142136287,-15.8291952270674,3.70374090416497e-42,3.83486829678212e-40,85.0786948111961
"C17orf88",-3.60783852137174,-0.245978637640076,-15.8267330219604,3.78618910787992e-42,3.90053582415308e-40,85.0567948147259
"OVCH2",-7.15351072287392,1.20619368022023,-15.8132244417193,4.27226585849033e-42,4.37928611824551e-40,84.9366506123899
"ABCA4",-6.09991070890405,-1.64804796005854,-15.8075277621493,4.49549785106909e-42,4.58518415148096e-40,84.8859885745789
"TREM2",4.75605493657782,0.926427491431192,15.7962530326958,4.97225530393593e-42,5.04634683098963e-40,84.7857261210187
"CPA1",-4.00447301010596,-0.690438463009593,-15.771541486964,6.20134871055631e-42,6.26258627898652e-40,84.5660054857683
"PCDH9",-5.52801964403904,-1.56419670570283,-15.7709946450632,6.23173309064558e-42,6.26258627898652e-40,84.5611437716531
"SLC9A3R2",-2.16561597990554,-0.69833830521508,-15.7628895446447,6.69991947666857e-42,6.70024630200889e-40,84.4890876127495
"ALDOB",-9.25014542169488,3.76058452388995,-15.759720462357,6.8923948780124e-42,6.85927123272486e-40,84.4609150256059
"FOLR3",-5.98851242426369,0.671490193401255,-15.7254896857394,9.35869208833967e-42,9.26872205328751e-40,84.1566551025833
"ANKRD46",-1.49283945674194,-0.305100137297514,-15.7199107998123,9.8370002122038e-42,9.69559333415337e-40,84.1070752192476
"AVPR2",-6.41767756964585,-0.606588077634901,-15.7160276288941,1.01842681568704e-41,9.98984121933017e-40,84.0725665860877
"MELK",3.78992028874592,-2.06113062463633,15.7073859332781,1.10016778388105e-41,1.07402570177835e-39,83.9957742380716
"TMEM178",-4.11109153242848,0.33008830632955,-15.6953993732948,1.22450907800696e-41,1.18974694825691e-39,83.8892675939496
"OPCML",-5.58304378146011,-1.06589387569402,-15.6643012134885,1.61655169624093e-41,1.56325124172808e-39,83.6129941486631
"HSPA2",-3.68818159186717,-0.194350075155023,-15.6248024066015,2.30016266970204e-41,2.21387957237378e-39,83.2621944497815
"NPHS1",-8.44981287608451,1.19488019092516,-15.5861301389864,3.24843010662343e-41,3.11196568298537e-39,82.9188508506225
