"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM132A",0.116504802766218,1.16370430966166,0.302653053848535,0.762294004576981,0.810485913693221,-7.15736477163491
"HS3ST3B1",-0.0720917175891902,1.36084243146549,-0.301469580184527,0.763195581636304,0.811402407256437,-7.15772102890142
"HPVC1",0.0608719190138983,0.126938053166907,0.301402790366448,0.763246472125489,0.811414432951911,-7.15774109283274
"ODF3",0.082479859562685,0.906688650046931,0.30116213871263,0.763429845118717,0.811567293480882,-7.15781334871091
"USHBP1",0.0641422167078236,-0.420374975152521,0.301023998458443,0.763535111961786,0.811637111393165,-7.15785479938493
"LIAS",-0.0320394516872349,-0.243262112774997,-0.298877482211309,0.765171381496121,0.813301409187129,-7.1584964452069
"ZFYVE9",-0.0358052385788203,-0.243026039322334,-0.298866026265231,0.765180117087037,0.813301409187129,-7.15849985735373
"DCXR",-0.0475703416188247,-0.233638039736758,-0.29799746735686,0.765842513206229,0.813963262130795,-7.15875817640349
"FAM26D",-0.0606978101001276,-0.32649681876609,-0.296203401034406,0.767211280012679,0.815374364786586,-7.15928937226491
"NAALAD2",-0.068324187079979,0.0507139628575888,-0.29615300779588,0.767249737627337,0.815374364786586,-7.1593042466424
"MEP1A",0.208437593216988,4.46718960473397,0.295875386897,0.76746161440629,0.81555725466221,-7.15938614557179
"KRTAP12-3",-0.0412094484328091,-0.0242141427774358,-0.295541703937169,0.767716300121838,0.81578561492758,-7.15948448136086
"ST6GALNAC4",0.0422115406570163,0.817089427256352,0.295371693908077,0.767846071075583,0.815881222303334,-7.15953454036789
"OR7E24",0.0585396741248066,-0.0381829728291275,0.295070763408775,0.768075791401125,0.816083016300309,-7.15962307797313
"MEG3",0.0788238991172568,-0.0239038726263999,0.294769803578171,0.768305554560641,0.8161936256158,-7.15971153398007
"ADH5",0.0282851583725892,-0.499942059813195,0.294767086880147,0.768307628675064,0.8161936256158,-7.15971233204201
"WNK2",-0.0982022970438554,2.28455686564828,-0.294749687483195,0.768320912612791,0.8161936256158,-7.15971744314476
"ULK1",0.0345525101879527,-0.364697645175023,0.294725808690447,0.768339143493455,0.8161936256158,-7.15972445709023
"C3orf51",0.0720477094094766,0.297658500104398,0.294572425880613,0.768456250623383,0.816275730260621,-7.15976949685805
"SLC2A14",0.0749215266938152,-0.509414553604383,0.294463100123064,0.76853972361576,0.816322101126714,-7.15980158528097
