"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C4orf36",0.162062804246412,0.127347801378975,0.545173318599231,0.585918748979428,0.707511362666623,-6.88358536246158
"DIDO1",0.0711818671443037,-0.129414525054345,0.545158577791962,0.5859288773891,0.707511362666623,-6.8835933501985
"PLA2G12A",-0.0812665697107254,-0.263001948742721,-0.545023777047697,0.58602150277106,0.707581531792773,-6.88366638591448
"SCARNA22",-0.0852968815232112,0.0228601345696471,-0.54488693096928,0.58611554053214,0.707638585108067,-6.88374051135373
"SLC15A3",0.191091015469377,-0.292426156914009,0.544854555841542,0.586137789069806,0.707638585108067,-6.88375804527583
"TMEM211",0.163862137674408,-0.374189319141971,0.54477030165991,0.586195691296643,0.707666815879901,-6.88380367130043
"STAMBPL1",-0.139506486871893,0.02992501408399,-0.544684996646313,0.58625431840165,0.707695918362611,-6.88384985920181
"CPXCR1",0.149958683693816,0.203542882373773,0.544557285686822,0.58634209470691,0.707733099189106,-6.88391899405354
"RBMY1J",0.141676742145878,0.137887158741628,0.544539727927432,0.586354162710452,0.707733099189106,-6.88392849747787
"ARL13B",-0.114165350571553,-0.477318135592061,-0.544296697215821,0.586521217277973,0.707893057542431,-6.88406001039233
"PAK1",-0.106048231117565,-0.0797569434608697,-0.543820444808358,0.586848648072898,0.708229082332171,-6.88431755818949
"FTL",0.110120117594252,0.133172166433654,0.543791252389246,0.586868721070139,0.708229082332171,-6.88433333754421
"SSX7",0.0804152768147171,-0.0136800094668481,0.543372610301548,0.58715661862993,0.708534807141809,-6.88455953276748
"OR5B12",-0.0879981265636423,-0.0589184381555178,-0.543218523087838,0.587262599967741,0.708620986576731,-6.88464274335943
"B2M",0.140317624490115,-0.088893508974892,0.543161414948966,0.587301881259126,0.70862667692857,-6.88467357706452
"CELA3A",0.119880174590646,-0.300182950335786,0.543053023219852,0.587376440837942,0.708674930180005,-6.88473209079372
"OR4F21",-0.0659267372184672,0.00359800485697772,-0.542694253550821,0.587623259613456,0.708930997783526,-6.88492568430207
